,Job,Company,Location,Salary,Date,Education,Experience,Type,Scope,Detail,Url
162,爬虫开发工程师（Java）,广东源恒软件科技有限公司,广州-天河区,1-1.5万/月,4月17日,大专,2年,民营公司,50-150人,岗位职责：1、负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析工作；2、研究设计爬虫模板提高扩展性加快开发效率;3、研究各种网站、链接的形态，发现它们的特点和规律；4、解决技术疑难问题，负责爬虫逻辑的开发，以及API接口的对接。任职要求：1、专科及以上学历，计算机相关专业，一年以上Java爬虫开发经验；2、精通网页爬虫、分布式、多线程开发技术。3、有扎实的算法和数据结构能力，能够使用主流的爬虫框架构建爬虫；4、熟悉爬虫原理，熟悉常用的浏览器调试技术，常见的反爬虫技术，能够解决封账号、封IP、验证码识别、图像识别、cookie识别等问题；5、掌握http协议，熟悉Javascript、HTML、CSS、正则表达式、xPath等信息抽取技术熟悉抓包分析请求并模拟;6、有大规模数据处理、数据挖掘、信息提取等经验者优先。,https://jobs.51job.com/guangzhou-thq/124441951.html?s=02
163,爬虫工程师（图计算）,深圳市人才服务中心,异地招聘,15-30万/年,4月16日,本科,1年,国企,150-500人,诚邀您参加，4月24日（09:00-17:00）在深圳会展中心2号馆举办的第十九届中国国际人才交流大会“精英天下”中高级人才招聘会，众多岗位虚位拟待。岗位职责：1、负责网络爬虫，数据采集清洗等研发工作2、负责对爬虫平台架构进行改造和优化3、定期爬取指定数据，为业务部门提供数据支持。岗位要求：1、计算机相关专业本科以上学历 2、扎实的编程能力，熟悉算法、数据结构和常用设计模式 熟悉计算机的基础理论 3、扎实的Python编程基础，熟练使用PySpider及相关生态插件，熟悉XPath等常用数据选取技术4、熟悉kafka、spark等技术优先 5、熟悉常见反爬机制，具备破解常见反爬机制经验6、熟悉docker、kubernetes等容器技术并有实际使用经验者优先考虑,https://jobs.51job.com/guangdongsheng/130909480.html?s=02
164,爬虫工程师,中策大数据咨询（深圳）有限公司,深圳-南山区,1.5-2万/月,4月16日,本科,3-4年,民营公司,150-500人,爬虫工程师职位描述：1、参与设计和开发网络爬虫系统架构，进行多平台信息的抓取和分析工作；2、研究攻克反数据采集策略；3、研究优化爬虫算法及容错处理，提升爬虫效率；4、负责爬虫系统的后台监控、报警模块的开发；任职要求：1、能独立设计稳定、可扩展的通用垂直搜索爬虫框架；2、有丰富的反数据采集经验；3、熟练掌握mysql分表分库、集群、复制和数据访问层设计；中策作为互联网高科技公司，深知人才是公司的核心竞争力。公司为员工提供了广阔的个人发展空间和非常富有竞争力的薪酬待遇。我们主张：能者上，平者让，庸者下，拥有与国际接轨的晋升模式，完全凭自己能力说话。公司有完善的培训体系，为你提供适应全新业务模式的系统培训，提供一切资源助你成长进步，这不仅仅是你的一份工作，更是一份事业！,https://jobs.51job.com/shenzhen-nsq/129330974.html?s=02
165,爬虫逆向工程师（android逆向工程师）,上海同界数据科技股份有限公司,上海-静安区,1.5-2万/月,4月16日,本科,3-4年,民营公司,150-500人,职责描述：1、研究app里的加密参数（so层破解优先）；2、负责APP风控研究及应对策略的设计与测试；3、具备快速学习能力，实时跟进业界最新逆向技术，具有沟通协调能力及团队精神，较强的责任心。任职要求：1、具有丰富的Android开发分析经验，熟悉Android系统架构，熟悉android安全机制；2、熟悉so和Java层hook；3、熟练掌握软件逆向静态分析、动态调试、代码跟踪等；熟悉脱壳；4、掌握各种调试工具：IDA Pro、OllyDbg、WinDbg、JEB 等常用逆向分析工具，熟悉ARM、x86/64 等指令集；5、熟悉c、c++、java、python编程至少一种；6、具有O2O外卖平台风控对抗，数据采集经验优先；（主要app：美团外卖 饿了么等。）,https://jobs.51job.com/shanghai-jaq/129122289.html?s=02
166,高级爬虫开发,南京中新赛克科技有限责任公司,南京-江宁区,1.5-2.5万/月,4月16日,本科,3-4年,上市公司,1000-5000人,职位职责1.负责分布式爬虫架构的设计和实现2.负责分布式爬虫框架的调研和性能评估，及架构优化、性能优化、代码优化等3.负责复杂验证码的破解技术调研和实现，负责爬虫技术的调研和破解4.负责制定网站爬虫的抓取规范、技术规范和代码规范职位要求1.本科以上学历2.工作五年以上相关经验3.有丰富的爬虫反爬经验，混淆、瑞数js逆向、cookie加密等4.对scrapy、以及scrapy-redis分布式爬虫框架源码有比较深的认识，且有过二次开发经验，且熟悉框架各个配置含义，并对框架的性能以及优化有较成熟的见解和尝试。5.对代理的功能和请求流向有熟悉的了解，且熟悉账号的饲养和账号池的构建，并对部分需要账号登陆的网站抓取有丰富的经验。6.验证码，如滑块，点击图片中数字，旋转图片等有较成熟的破解经验。7.对部署多爬虫抓取任务，制定定时策略，实现增量更新数据，有丰富的经验。,https://jobs.51job.com/nanjing-jnq/122859146.html?s=02
167,爬虫开发工程师,友歌（上海）文化科技有限公司,上海-静安区,2.5-3.5万/月,4月16日,大专,3-4年,民营公司,50-150人,负责网络爬虫系统平台的架构设计与开发（如抓取调度，多样化抓取，页面解析和结构化抽取）、技术选型等；负责APP 的数据抓取和爬取链路优化（包括 Android APP 反编译、脱壳、加密参数破解、抓取攻防等），提升抓取能力；研究爬虫策略，提升网页抓取的效率和质量；参与爬虫核心算法和策略优化，熟悉采集系统的调度策略；实时监控爬虫的进度和警报反馈。专业能力：3年以上爬虫经验，具有大规模通用爬虫开发经验，熟悉app逆向、反编译(xposed、frida、ida、jeb等) 或 有app群控经验(appium、uiautomator2等)。了解各种加密算法，在破解验证码方面有丰富经验，能够独立解决js反爬和模拟登陆问题；有短视频传播渠道 APP数据抓取经验。,https://jobs.51job.com/shanghai-jaq/128225354.html?s=02
168,高级爬虫工程师,上海慧洲信息技术有限公司,异地招聘,1.3-1.5万/月,4月16日,本科,3-4年,民营公司,50-150人,岗位职责：1.参与分布式爬虫和数据采集系统的架构设计和开发；2.负责解决数据采集过程中遇到的难点，如研究反爬虫策略、代理IP、验证码识别、并发量等；3.负责网页和APP大规模文本数据的抓取、去重、分类、垃圾过滤等工作；4.负责公司数据采集系统的策略和技术优化。任职要求：1.统招本科以上学历，计算机相关专业；2.三年以上大规模爬虫/反爬经验，熟悉HTTP协议/浏览器原理/前端JS/APP抓取；3.基础扎实，熟练掌握Python/Java，熟悉多线网络编程，精通网页抓取原理及技术实现细节；4.熟练掌握Scrapy、JavaSpring等常用框架，熟练使用BeautifulSoup/Jsoup、Selinum、puppeteer和正则等采集技术；5.熟练掌握Mysql等数据库的使用；6.工作认真负责，有较强的学习能力，强烈的钻研精神和解决问题的能力。,https://jobs.51job.com/beijing-xcq/129805879.html?s=02
169,爬虫开发工程师,上海驾培信息科技发展有限公司,上海-嘉定区,0.8-1.5万/月,4月14日,大专,1年,民营公司,50-150人,"1. 负责多平台信息爬取和页面内容的提取分析，负责破解各类反爬机制；2. 负责APP的数据抓取和爬取链路优化（包括APP反编译、逆向分析、脱壳、加密参数破解、抓取攻防等），提升抓取能力；3. 研究爬虫策略和防屏蔽规则，解决封账号、封IP、验证码、页面跳转等难点，提升网页抓取的效率和质量。任职要求：1. 1年以上爬虫经验，计算机相关专业，有电商类数据经验优先；2. 熟悉掌握至少一种开源爬虫框架（scrapy、appium、selenium等）；3. 精通动态网页抓取、浏览器模拟抓取、APP抓取等技术，熟悉使用fiddler或其他抓包工具；4. 掌握常用数据库；5. 具有js逆向，app逆向相关经验。熟悉js hook原理,熟悉各种反爬风控常见手段；6. 会构建IP池，使用ip接口，有系统性大数据抓取项目的优先考虑8. 熟练掌握xposed , appium, hook,脱壳,mitmproxy,反编译,selenium,scrapy,爬虫平台。",https://jobs.51job.com/shanghai-jdq/129816099.html?s=02
170,Java/python爬虫工程师,深圳中电港技术股份有限公司,东莞,1-1.5万/月,4月14日,大专,2年,国企,1000-5000人,工作职责 1. 负责爬虫系统的设计与开发，核心工作是编写对应java代码或python脚本； 2. 负责网页信息和APP数据抽取、清洗、消重等工作，提升平台的抓取效率； 3. 实时监控爬虫进度和预警处理；4.  与产品部门和上级沟通确保数据的准确性及时性。任职资格 1. 5 年以上工作经验，3年以上爬虫相关经验，具备分布式爬虫经验； 2. 熟悉java、python的爬虫框架； 3. 熟练掌握 html、css、xpath、正则表达式、scrapy、selenium、pandas； 4. 深入了解 HTTP，TCP/IP 网络协议；5.  熟悉常见的反爬策略，有一定的研究和解决问题的能力。,https://jobs.51job.com/dongguan/125914050.html?s=02
171,爬虫开发工程师,捷利港信软件（深圳）有限公司,深圳-南山区,1-1.5万/月,4月14日,大专,1年,外资（非欧美）,50-150人,1、负责金融类资讯爬取与入库规范；2、负责交易所财报等相关金融数据爬虫与入库规范；3、参与爬虫项目的架构设计、研发、编程工作，改进和提升爬虫效率;任职要求：1.学历要求：计算机或数学相关专业毕业，学信网可查全日制大专或以上学历；2.工作经验：1年以上爬虫开发经验，精通爬虫与反爬虫技术，能独立完成爬虫、清洗、入库、数据处理等工作。有大数据、分布式等项目经验优先；3.综合素质：学习能力强，逻辑思维强，有一定的算法能力，有良好的沟通能力和文字表达能力，能承担较大压力，执行力强；4.工具技能：精通python，精通scrapy等爬虫框架，熟悉代理池、cookie池和验证码相关处理，熟悉掌握sql等数据库；5. 熟悉html、javascript等技术。,https://jobs.51job.com/shenzhen-nsq/130516678.html?s=02
172,Python爬虫工程师 (MJ000123),爱点击互动(北京)广告有限公司,北京-朝阳区,2-3万/月,4月13日,本科,3-4年,外资（非欧美）,150-500人,工作职责：1.分布式爬虫系统和数据采集的设计、开发，构建和完善统一的抓取服务平台 ；2.设计爬虫策略与算法，提升抓取的效率和质量；3.参与相关数据产品建设与研发任职资格：1.本科及以上学历，计算机相关专业 ；1.精通/java/c++/python 其中一种语言， 熟悉linux平台 ;2.3年以上开发经验，有较丰富的爬虫系统开发经验，有对主流app的数据爬取的能力 ；3.能够解决封账号、封IP采集等问题，具备一定的反屏蔽能力；4.了解大数据生态体系，有数据分析、挖掘等相关领域开发经验者优先,https://jobs.51job.com/beijing-cyq/130835129.html?s=02
173,爬虫工程师,易居企业（中国）集团有限公司,上海-静安区,7-9千/月,4月13日,本科,1年,民营公司,1000-5000人,职责：负责公司大数据创新系统及大数据模型的数据爬虫与清洗工作；要求：熟练掌握Python爬虫框架Scrapy；熟练掌握网页抓取原理及正则表达式、XPath、CSS等网页信息抽取技术；熟悉常见的反爬虫机制解决办法；了解mongodb、mysql等常用数据库；掌握移动端APP数据爬虫方法；具有链家、大众点评等项目爬虫经验、或数据挖掘相关项目实施经验者优先；,https://jobs.51job.com/shanghai-jaq/121760472.html?s=02
